loan_id,is_first_loan,fully_repaid_previous_loans,currently_repaying_other_loans,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,requested_loan_amount_adjusted,combined_savings_checking,combined_loan_payment
195655,1,0.0,1.0,16337.091034434094,26,7295,7992.894883656667,1,25000.0,41,6,8750.0,15287.894883656667,8750.0
569599,0,0.0,1.0,11526.719988992923,70,8916,3591.8667629066317,1,66192.817783608,43,2,23167.486224262797,12507.866762906631,23167.486224262797
399589,0,1.0,0.0,12391.820609284834,70,729,5349.749255766453,0,44128.545189072,63,1,22064.272594536,6078.749255766453,0.0
771309,1,0.0,1.0,2716.838449817869,45,3614,9861.524107538104,0,108061.04235410632,50,7,37821.36482393721,13475.524107538104,37821.36482393721
611671,0,0.0,1.0,10125.918120023673,4,7320,11092.05471269649,0,36020.347451368776,42,6,12607.12160797907,18412.05471269649,12607.12160797907
638240,0,1.0,1.0,9756.519560967829,34,796,10772.388286682426,0,72040.69490273755,54,6,25214.24321595814,11568.388286682426,25214.24321595814
536578,0,1.0,1.0,3050.7226471903286,70,3311,839.8619554419972,1,13238.5635567216,46,1,4633.49724485256,4150.861955441997,4633.49724485256
534502,1,1.0,1.0,1457.0813512656111,80,1500,1371.2031925583628,1,17651.4180756288,18,8,6177.99632647008,2871.203192558363,6177.99632647008
598253,1,0.0,0.0,7027.367825848098,60,9947,7286.913433154565,0,36020.347451368776,25,5,18010.173725684388,17233.913433154565,0.0
204520,0,1.0,1.0,15121.593871064624,60,7630,6516.751850788635,0,36020.347451368776,50,8,12607.12160797907,14146.751850788634,12607.12160797907
410325,1,1.0,0.0,7840.9241761496605,2,5220,768.927349060856,1,36020.347451368776,39,2,18010.173725684388,5988.927349060856,0.0
996087,1,0.0,0.0,11925.130312974105,70,564,4779.328727662173,0,13238.5635567216,42,5,6619.2817783608,5343.328727662173,0.0
640251,0,0.0,1.0,1025.5254096487265,70,9181,345.5432045247074,1,22064.272594536,54,0,7722.4954080876,9526.543204524707,7722.4954080876
301420,1,0.0,0.0,9482.98872319076,60,477,2769.61953658517,0,72040.69490273755,24,6,36020.347451368776,3246.61953658517,0.0
908882,0,0.0,1.0,2060.7162473043923,60,488,2468.4666101472103,1,28816.277961095017,23,5,10085.697286383254,2956.4666101472103,10085.697286383254
397103,1,1.0,1.0,9333.470258811016,60,687,11153.76637795017,0,36020.347451368776,40,3,12607.12160797907,11840.76637795017,12607.12160797907
191388,1,1.0,0.0,12778.551582196122,2,6574,2217.9172492172684,1,108061.04235410632,50,3,54030.52117705316,8791.91724921727,0.0
504648,0,0.0,0.0,5461.821551754279,60,4654,11098.225879221858,1,36020.347451368776,59,5,18010.173725684388,15752.225879221858,0.0
373096,0,0.0,1.0,6768.33512121105,71,869,4597.64430464819,0,44128.545189072,48,6,15444.9908161752,5466.64430464819,15444.9908161752
576438,1,1.0,1.0,13305.384289040052,60,3013,4511.122730044027,1,21612.208470821264,25,1,7564.272964787442,7524.122730044027,7564.272964787442
382403,1,0.0,0.0,10562.160227861052,60,6398,5872.482065540214,1,72040.69490273755,41,9,36020.347451368776,12270.482065540215,0.0
311547,0,1.0,0.0,15688.004994950252,60,415,5092.446616733695,1,25000.0,45,3,12500.0,5507.446616733695,0.0
340753,0,0.0,1.0,5879.593731638865,5,9489,3431.1685881046224,0,36020.347451368776,26,7,12607.12160797907,12920.168588104621,12607.12160797907
627981,0,0.0,0.0,7950.86422348771,5,6539,2389.4756786225,0,25000.0,43,6,12500.0,8928.4756786225,0.0
534015,1,0.0,0.0,11477.001562539364,70,6356,6278.053817128464,1,66192.817783608,57,4,33096.408891804,12634.053817128464,0.0
600958,1,1.0,0.0,12287.77921087907,36,3502,8037.327282639317,0,21612.208470821264,59,7,10806.104235410632,11539.327282639317,0.0
409075,1,1.0,0.0,15826.089694406845,60,9722,2191.998349810722,1,25000.0,46,7,12500.0,11913.998349810721,0.0
306571,1,0.0,1.0,2662.3081863381967,60,7754,11953.549559637866,0,108061.04235410632,62,9,37821.36482393721,19707.549559637868,37821.36482393721
337630,0,0.0,0.0,7079.2595281916565,60,2914,320.90065931913733,0,36020.347451368776,19,3,10806.104235410632,3234.9006593191375,0.0
184979,1,1.0,1.0,2515.0894661973284,70,6916,6777.171779219708,1,25000.0,32,2,8750.0,13693.171779219709,8750.0
355974,1,0.0,1.0,8248.618404821655,70,5700,1725.6592178346996,0,44128.545189072,22,5,15444.9908161752,7425.6592178347,15444.9908161752
833075,0,1.0,1.0,9279.819515710047,60,1236,6677.202180448204,0,25000.0,48,1,8750.0,7913.202180448204,8750.0
976304,0,0.0,1.0,7021.56763994784,88,3012,4621.640360517962,1,13238.5635567216,38,6,4633.49724485256,7633.640360517962,4633.49724485256
484840,1,0.0,0.0,2999.678396031342,74,9493,1358.8623638253375,0,25000.0,62,4,12500.0,10851.862363825338,0.0
504557,1,0.0,0.0,12493.586979495898,60,755,6916.643441632484,1,36020.347451368776,19,0,10806.104235410632,7671.643441632484,0.0
163253,0,0.0,0.0,9879.382792498363,70,5500,1916.256461600312,0,22064.272594536,63,4,11032.136297268,7416.256461600312,0.0
580690,1,0.0,1.0,11367.800894754277,25,773,1600.800596680466,1,36020.347451368776,63,9,12607.12160797907,2373.800596680466,12607.12160797907
749385,0,0.0,0.0,5536.580783944152,47,9167,4602.455994619474,0,21612.208470821264,27,1,10806.104235410632,13769.455994619475,0.0
803270,0,0.0,0.0,15104.88298386924,14,9306,9365.362318898517,1,25000.0,37,4,12500.0,18671.362318898515,0.0
738616,0,0.0,0.0,15074.979290993291,21,7655,120.9548638972133,0,25000.0,46,7,12500.0,7775.954863897214,0.0
425663,0,0.0,1.0,4200.212666796593,70,4472,4817.036815457528,1,66192.817783608,50,7,23167.486224262797,9289.036815457528,23167.486224262797
180981,0,1.0,1.0,4540.084194872075,60,2031,598.6031529606985,1,21612.208470821264,52,9,7564.272964787442,2629.6031529606985,7564.272964787442
598950,1,1.0,1.0,15207.786868177654,15,70,8823.533897971203,0,25000.0,32,6,8750.0,8893.533897971203,8750.0
181521,0,0.0,1.0,2665.826267853014,60,1736,686.2337176209245,1,36020.347451368776,44,3,12607.12160797907,2422.2337176209244,12607.12160797907
934350,1,1.0,0.0,5492.891754589105,70,8601,5143.383175286419,1,25000.0,40,3,12500.0,13744.383175286419,0.0
356072,1,1.0,0.0,13316.81805396321,15,9915,7962.039051029827,0,36020.347451368776,29,1,18010.173725684388,17877.039051029828,0.0
122363,1,0.0,1.0,2328.969962809232,54,3366,9899.785339995387,0,36020.347451368776,64,5,12607.12160797907,13265.785339995387,12607.12160797907
443860,0,0.0,0.0,6712.499530271925,35,9740,2537.583675231332,0,25000.0,43,3,12500.0,12277.583675231332,0.0
110819,0,0.0,0.0,10948.26967411228,60,3010,10277.46073134791,0,25000.0,50,3,12500.0,13287.46073134791,0.0
547399,0,1.0,0.0,6874.401097645307,70,1466,3580.2115357698854,1,25000.0,27,8,12500.0,5046.211535769886,0.0
368310,0,1.0,0.0,4534.320492564504,70,9323,4016.939752599724,0,66192.817783608,23,0,33096.408891804,13339.939752599725,0.0
597934,1,1.0,0.0,14770.66523996157,54,1324,2607.934973620528,0,108061.04235410632,18,0,32418.312706231896,3931.934973620528,0.0
246123,0,1.0,0.0,4058.986547720772,51,4285,6572.292349516948,1,108061.04235410632,26,6,54030.52117705316,10857.292349516949,0.0
754265,1,1.0,1.0,11294.800703321813,44,7647,6736.445379091737,0,21612.208470821264,44,6,7564.272964787442,14383.445379091736,7564.272964787442
389444,1,0.0,1.0,13877.952055576612,1,9785,11740.027197860132,0,36020.347451368776,23,8,12607.12160797907,21525.02719786013,12607.12160797907
993907,0,0.0,1.0,2452.1127926894883,70,5897,3169.5361795986555,0,66192.817783608,30,3,23167.486224262797,9066.536179598656,23167.486224262797
805858,0,0.0,0.0,8985.180188844075,4,3091,12053.522457348829,0,21612.208470821264,19,9,6483.662541246379,15144.522457348829,0.0
891102,0,1.0,0.0,11400.103729624529,70,1112,3249.0659647670404,1,13238.5635567216,41,6,6619.2817783608,4361.06596476704,0.0
398497,1,0.0,0.0,1550.5519929983004,70,9744,4847.203285693812,0,66192.817783608,46,4,33096.408891804,14591.203285693813,0.0
970900,1,0.0,0.0,3835.588371529856,60,3763,8422.408073822282,1,21612.208470821264,21,5,10806.104235410632,12185.408073822282,0.0
148561,0,0.0,0.0,10405.60560045167,46,9773,10377.433629058873,1,36020.347451368776,53,4,18010.173725684388,20150.433629058873,0.0
709729,1,0.0,0.0,7986.92455901459,52,53,10175.019367026802,0,108061.04235410632,33,3,54030.52117705316,10228.019367026802,0.0
876603,0,0.0,0.0,11799.645400698131,40,22,10025.677137112894,0,108061.04235410632,30,0,54030.52117705316,10047.677137112894,0.0
624285,0,1.0,0.0,13242.058821773337,27,2717,141.9368300834646,0,108061.04235410632,44,8,54030.52117705316,2858.9368300834644,0.0
600553,0,1.0,1.0,2043.1258397303045,60,1500,703.512983891955,1,28816.277961095017,31,5,10085.697286383254,2203.5129838919547,10085.697286383254
286031,1,1.0,1.0,2377.3435836379736,56,1661,10176.253600331876,1,36020.347451368776,48,3,12607.12160797907,11837.253600331876,12607.12160797907
498402,0,1.0,0.0,16994.97227770498,1,8100,2414.160344723972,1,36020.347451368776,47,0,18010.173725684388,10514.160344723972,0.0
530767,1,1.0,1.0,14877.087205784805,60,6632,992.3235772791786,0,36020.347451368776,55,2,12607.12160797907,7624.323577279179,12607.12160797907
234427,1,1.0,0.0,9937.05616718449,70,8359,5726.1445321237225,0,44128.545189072,34,0,22064.272594536,14085.144532123722,0.0
368650,1,0.0,1.0,6846.186627834993,1,5222,635.6301521129067,0,108061.04235410632,47,3,37821.36482393721,5857.630152112906,37821.36482393721
400156,0,1.0,1.0,9200.662681626653,60,9939,7846.021120352908,0,108061.04235410632,28,1,37821.36482393721,17785.021120352907,37821.36482393721
173826,1,0.0,0.0,9744.206275665969,60,1567,7502.904261542446,0,108061.04235410632,22,0,54030.52117705316,9069.904261542446,0.0
166153,0,0.0,1.0,9115.044849818996,72,4781,3605.578794832215,1,13238.5635567216,32,4,4633.49724485256,8386.578794832214,4633.49724485256
628939,0,0.0,1.0,13866.518290653456,60,3928,5802.130767151018,1,21612.208470821264,45,9,7564.272964787442,9730.130767151019,7564.272964787442
313004,0,1.0,0.0,3321.948470366491,39,7977,8139.768646960426,0,72040.69490273755,24,1,36020.347451368776,16116.768646960427,0.0
314642,1,1.0,0.0,2934.7129854653595,86,1064,2024.5815138124224,0,25000.0,32,1,12500.0,3088.5815138124226,0.0
797581,0,1.0,1.0,2534.77773142606,60,1500,2468.4666101472103,0,28816.277961095017,43,7,10085.697286383254,3968.4666101472103,10085.697286383254
117942,1,1.0,1.0,17428.575824406245,21,2710,1598.3321300703187,0,21612.208470821264,47,5,7564.272964787442,4308.332130070319,7564.272964787442
306838,0,0.0,0.0,13356.396471004908,58,6337,501.0987218598837,1,108061.04235410632,38,2,54030.52117705316,6838.098721859884,0.0
780559,0,1.0,0.0,13603.541697420842,60,2284,8859.326663818338,0,36020.347451368776,48,4,18010.173725684388,11143.326663818338,0.0
407145,1,1.0,0.0,9275.46963917581,74,3168,1832.613066854252,0,44128.545189072,33,8,22064.272594536,5000.613066854252,0.0
381187,0,0.0,0.0,2667.5593073215737,70,9757,3602.150786850819,1,22064.272594536,26,0,11032.136297268,13359.15078685082,0.0
111667,1,0.0,0.0,4065.143190371703,46,2462,11169.811410916129,1,108061.04235410632,32,7,54030.52117705316,13631.811410916129,0.0
914637,0,0.0,0.0,2202.319028275799,51,6047,6962.310073920206,0,36020.347451368776,26,4,18010.173725684388,13009.310073920205,0.0
156274,0,1.0,0.0,1494.3051234187633,36,3860,945.4227116863816,0,72040.69490273755,34,1,36020.347451368776,4805.422711686381,0.0
591009,1,0.0,0.0,14638.737183155912,60,7407,1409.4944343940572,0,21612.208470821264,46,1,10806.104235410632,8816.494434394057,0.0
436912,1,1.0,0.0,6673.800633608932,36,8143,7295.55306629008,1,25000.0,42,6,12500.0,15438.55306629008,0.0
698406,0,0.0,0.0,12093.4052071854,60,4511,6569.8238829068005,1,72040.69490273755,30,7,36020.347451368776,11080.8238829068,0.0
636012,1,0.0,1.0,2606.89840247982,17,8405,5234.38344681716,1,25000.0,46,9,8750.0,13639.383446817159,8750.0
589049,0,0.0,1.0,1439.1827177423302,98,8566,5702.148476253951,1,44128.545189072,48,2,15444.9908161752,14268.148476253951,15444.9908161752
641988,1,1.0,1.0,4728.301555914815,50,6050,1834.0706913393772,0,108061.04235410632,32,9,37821.36482393721,7884.070691339377,37821.36482393721
756936,1,1.0,1.0,4289.042922060284,89,6061,5609.592260756263,1,44128.545189072,62,7,15444.9908161752,11670.592260756264,15444.9908161752
278198,1,1.0,0.0,5619.255699542365,60,481,5489.869740967396,0,21612.208470821264,18,7,6483.662541246379,5970.869740967396,0.0
517967,1,0.0,0.0,6610.475166342216,60,4648,6390.860053671127,1,108061.04235410632,56,6,54030.52117705316,11038.860053671127,0.0
793563,0,0.0,0.0,1949.017159208934,7,7256,1133.0261740575695,1,25000.0,28,8,12500.0,8389.02617405757,0.0
798447,1,1.0,1.0,4891.012825975128,60,1807,5444.203108679672,1,108061.04235410632,41,3,37821.36482393721,7251.203108679672,37821.36482393721
251819,0,1.0,1.0,8206.804653690688,60,9936,4381.528233011299,0,25000.0,30,6,8750.0,14317.528233011299,8750.0
932144,0,0.0,1.0,6554.214431284393,99,2346,5944.851441336782,0,25000.0,59,6,8750.0,8290.851441336781,8750.0
925289,1,1.0,0.0,6555.065382483839,60,6968,4851.771122244342,0,108061.04235410632,54,9,54030.52117705316,11819.771122244343,0.0
127023,0,0.0,0.0,15437.3416870195,1,4903,10819.289152275223,1,108061.04235410632,29,0,54030.52117705316,15722.289152275223,0.0
892885,1,1.0,0.0,8287.720528531492,60,9048,10998.252981510896,0,25000.0,36,3,12500.0,20046.252981510894,0.0
219607,0,1.0,0.0,4730.060596672224,49,2307,11920.22526040088,0,21612.208470821264,20,7,10806.104235410632,14227.22526040088,0.0
731994,1,1.0,0.0,14273.736225993587,32,1711,6941.328107733955,0,72040.69490273755,43,1,36020.347451368776,8652.328107733956,0.0
549165,1,0.0,0.0,3498.732066486074,48,1192,7539.931260694654,1,108061.04235410632,41,4,54030.52117705316,8731.931260694655,0.0
712090,0,0.0,1.0,6151.365528658523,60,4343,8344.651375602645,1,72040.69490273755,58,2,25214.24321595814,12687.651375602645,25214.24321595814
224316,1,1.0,0.0,4372.975322918241,60,3435,6704.355313159824,0,72040.69490273755,31,9,36020.347451368776,10139.355313159824,0.0
533675,0,0.0,1.0,1724.739462639314,32,2610,1562.539364223184,1,25000.0,34,1,8750.0,4172.539364223184,8750.0
288069,0,1.0,0.0,4454.770718137749,55,7105,7799.120254760111,0,21612.208470821264,23,5,10806.104235410632,14904.12025476011,0.0
189935,0,1.0,1.0,4143.420504076394,60,3231,10656.370356005507,0,21612.208470821264,35,7,7564.272964787442,13887.370356005507,7564.272964787442
819411,1,0.0,1.0,7641.390689735532,70,5393,6060.032509511684,0,22064.272594536,64,3,7722.4954080876,11453.032509511684,7722.4954080876
847168,1,0.0,0.0,2843.2310807908125,70,2119,5395.684562717158,1,13238.5635567216,55,6,6619.2817783608,7514.684562717158,0.0
374281,0,0.0,0.0,5242.820977456885,60,3498,6808.030910786006,0,36020.347451368776,26,4,18010.173725684388,10306.030910786005,0.0
245938,1,0.0,1.0,6728.330897088605,14,4116,12122.63952243295,1,21612.208470821264,40,5,7564.272964787442,16238.63952243295,7564.272964787442
247829,1,1.0,1.0,13713.48174475889,51,6923,5503.4463073232055,0,108061.04235410632,22,6,37821.36482393721,12426.446307323205,37821.36482393721
102820,1,1.0,0.0,5192.688315870734,60,6568,12051.05399073868,0,72040.69490273755,43,9,36020.347451368776,18619.053990738677,0.0
763754,0,0.0,0.0,2562.042863165896,60,2019,8622.353869244205,0,72040.69490273755,42,5,36020.347451368776,10641.353869244205,0.0
806331,0,1.0,0.0,8780.251940605953,59,6725,4970.257519531408,0,25000.0,38,3,12500.0,11695.25751953141,0.0
703600,1,0.0,1.0,4979.844384224271,57,3569,11902.945994129848,0,25000.0,63,0,8750.0,15471.945994129848,8750.0
731381,1,1.0,1.0,12401.764294575549,70,5690,2000.5854579426516,1,25000.0,36,9,8750.0,7690.585457942651,8750.0
768478,0,1.0,0.0,9665.92501492442,75,3993,2934.3748320748964,1,22064.272594536,31,9,11032.136297268,6927.374832074896,0.0
280750,0,1.0,1.0,4131.986739153237,1,1468,6535.26535036474,1,108061.04235410632,42,9,37821.36482393721,8003.26535036474,37821.36482393721
535817,1,0.0,0.0,8072.238035748916,60,1216,10294.73999761894,1,36020.347451368776,43,1,18010.173725684388,11510.73999761894,0.0
666052,0,0.0,0.0,10449.487415832496,90,9623,2429.08645561714,1,13238.5635567216,44,8,6619.2817783608,12052.08645561714,0.0
125672,1,0.0,1.0,11909.220416508964,76,9011,200.8812677098001,1,22064.272594536,23,8,7722.4954080876,9211.8812677098,7722.4954080876
750445,0,0.0,1.0,13604.421217799549,31,5624,2291.9712475216847,0,72040.69490273755,45,6,25214.24321595814,7915.971247521685,25214.24321595814
370427,0,1.0,0.0,1337.750496009381,60,6873,10755.109020411395,0,108061.04235410632,31,9,54030.52117705316,17628.109020411393,0.0
504029,0,0.0,1.0,9117.033586877138,96,4913,3409.496738296369,1,66192.817783608,57,1,23167.486224262797,8322.49673829637,23167.486224262797
236626,1,0.0,0.0,3219.1023847797123,70,7383,4575.019451970978,0,25000.0,32,3,12500.0,11958.019451970977,0.0
702464,1,0.0,1.0,3585.804583977809,52,5200,11475.90127057438,0,72040.69490273755,45,2,25214.24321595814,16675.90127057438,25214.24321595814
460949,1,0.0,1.0,1820.3573205529424,70,1411,4751.904663811006,1,44128.545189072,63,9,15444.9908161752,6162.904663811006,15444.9908161752
544109,1,0.0,1.0,12099.561849836333,1,111,1837.7733912545984,0,72040.69490273755,42,1,25214.24321595814,1948.7733912545984,25214.24321595814
623495,0,0.0,1.0,9898.122341939235,46,4049,6548.841916720549,0,72040.69490273755,34,0,25214.24321595814,10597.84191672055,25214.24321595814
999787,1,1.0,0.0,10117.122916236627,60,1491,6100.815226978831,1,36020.347451368776,31,6,18010.173725684388,7591.815226978831,0.0
680027,1,0.0,1.0,6315.835839476244,35,4566,3015.2319642948173,0,72040.69490273755,38,3,25214.24321595814,7581.231964294817,25214.24321595814
962007,0,0.0,1.0,1102.039034516604,27,6634,3169.511127429018,1,72040.69490273755,54,8,25214.24321595814,9803.511127429018,25214.24321595814
496280,0,0.0,0.0,4518.096185404465,8,338,1070.0802754988156,1,21612.208470821264,30,1,10806.104235410632,1408.0802754988156,0.0
282828,1,0.0,1.0,15163.810849242434,11,7772,4240.825636232908,0,108061.04235410632,46,0,37821.36482393721,12012.825636232908,37821.36482393721
256686,0,0.0,0.0,2968.381278127325,60,2398,3548.420752086615,1,72040.69490273755,63,3,36020.347451368776,5946.420752086615,0.0
149755,1,0.0,0.0,6142.570324871479,60,9742,7357.264731543761,0,108061.04235410632,61,0,54030.52117705316,17099.26473154376,0.0
492690,1,0.0,0.0,10559.52166672494,60,700,1959.962488456885,0,72040.69490273755,57,0,36020.347451368776,2659.962488456885,0.0
709167,1,0.0,0.0,11037.101232361423,60,3750,12141.153022009054,1,21612.208470821264,36,1,10806.104235410632,15891.153022009054,0.0
160437,0,0.0,1.0,1316.642006920476,60,5841,2456.124277096474,0,21612.208470821264,33,5,7564.272964787442,8297.124277096475,7564.272964787442
129368,1,1.0,0.0,1916.474905196872,60,5120,2367.259479131175,0,72040.69490273755,35,2,36020.347451368776,7487.259479131175,0.0
279526,1,0.0,0.0,6827.334320602606,71,9028,1572.770061864442,1,66192.817783608,45,6,33096.408891804,10600.770061864441,0.0
319012,1,1.0,1.0,6033.165322051103,70,6787,3145.5401237288843,0,22064.272594536,19,7,7722.4954080876,9932.540123728884,7722.4954080876
398475,0,0.0,0.0,11875.28415326671,10,4591,2420.33151124934,0,36020.347451368776,50,3,18010.173725684388,7011.33151124934,0.0
128856,1,1.0,1.0,1395.7988410038713,60,9341,856.557913721082,0,108061.04235410632,60,6,37821.36482393721,10197.557913721083,37821.36482393721
526821,0,0.0,0.0,9474.193519403718,32,9740,12043.648590908238,0,108061.04235410632,42,6,54030.52117705316,21783.64859090824,0.0
537046,1,0.0,0.0,4472.361125711837,41,9850,4693.78925919492,1,21612.208470821264,31,5,10806.104235410632,14543.78925919492,0.0
439310,1,1.0,1.0,1904.1616198950103,39,766,7683.102324083192,1,36020.347451368776,40,2,12607.12160797907,8449.102324083193,12607.12160797907
617947,0,0.0,0.0,5316.700689268054,60,5372,4118.63653903062,1,72040.69490273755,36,4,36020.347451368776,9490.63653903062,0.0
915022,1,1.0,0.0,6724.582905931919,70,7796,5386.771741965528,1,66192.817783608,36,2,33096.408891804,13182.771741965527,0.0
107529,0,0.0,0.0,14957.123560246902,60,9920,12291.729485228034,1,36020.347451368776,44,4,18010.173725684388,22211.729485228032,0.0
424608,1,1.0,0.0,1166.7257407768311,70,981,758.9609670810538,1,44128.545189072,41,3,22064.272594536,1739.9609670810537,0.0
901972,1,0.0,0.0,5851.449079520325,19,5873,450.4951563518659,0,25000.0,60,2,12500.0,6323.495156351866,0.0
900225,0,1.0,0.0,5294.680961127587,90,3114,3414.9815510666026,0,66192.817783608,41,9,33096.408891804,6528.981551066603,0.0
740513,0,0.0,0.0,6663.246389064479,36,9432,8876.605930089368,0,21612.208470821264,44,0,10806.104235410632,18308.60593008937,0.0
521175,0,0.0,1.0,7022.230552300554,70,6191,72.67376920559323,1,13238.5635567216,42,2,4633.49724485256,6263.673769205593,4633.49724485256
923474,1,1.0,0.0,11001.920417213249,27,3854,12274.450218957005,0,72040.69490273755,25,5,36020.347451368776,16128.450218957005,0.0
747253,1,1.0,0.0,13711.722704001482,23,5810,5628.10387113564,1,25000.0,59,1,12500.0,11438.10387113564,0.0
525136,1,0.0,1.0,14062.651335104534,60,3790,7496.733095017078,1,36020.347451368776,59,5,12607.12160797907,11286.733095017078,12607.12160797907
585949,1,1.0,0.0,8831.264122570807,48,1905,9409.794717881166,0,108061.04235410632,43,8,54030.52117705316,11314.794717881166,0.0
404233,0,0.0,0.0,12322.960026027244,54,369,5558.986806051517,1,36020.347451368776,33,7,18010.173725684388,5927.986806051517,0.0
459156,0,0.0,0.0,2861.792626666808,81,2776,6566.692089161999,0,22064.272594536,63,0,11032.136297268,9342.692089162,0.0
541860,1,0.0,0.0,5279.433977015162,70,1191,4671.003675450063,0,22064.272594536,34,6,11032.136297268,5862.003675450063,0.0
637856,1,1.0,0.0,14411.820925450178,18,1368,6153.887259096996,0,21612.208470821264,24,7,10806.104235410632,7521.887259096996,0.0
284158,0,1.0,1.0,10244.647498843837,87,1906,514.8867988056652,0,66192.817783608,53,4,23167.486224262797,2420.8867988056654,23167.486224262797
534888,1,0.0,0.0,17086.442397090235,60,5416,9535.686514998672,0,108061.04235410632,56,9,54030.52117705316,14951.686514998672,0.0
913413,1,0.0,0.0,9456.60311182963,59,500,4458.050697925862,1,21612.208470821264,44,1,10806.104235410632,4958.050697925862,0.0
718534,0,0.0,0.0,7595.649737398258,70,9879,4451.611164640724,0,13238.5635567216,27,4,6619.2817783608,14330.611164640724,0.0
464187,1,1.0,0.0,12080.251803509203,85,796,2090.399267055224,0,25000.0,43,5,12500.0,2886.399267055224,0.0
683158,0,1.0,1.0,5390.140339918418,78,5011,3201.759454623777,0,66192.817783608,60,6,23167.486224262797,8212.759454623778,23167.486224262797
958348,0,0.0,0.0,9728.238776079546,70,7528,6007.241186598188,0,44128.545189072,42,2,22064.272594536,13535.241186598189,0.0
974099,1,0.0,0.0,5136.399011633654,10,4935,4246.996802758275,0,72040.69490273755,32,5,36020.347451368776,9181.996802758276,0.0
584594,0,1.0,0.0,4253.245655013722,70,2463,778.1578117768709,1,25000.0,31,2,12500.0,3241.157811776871,0.0
818794,0,0.0,0.0,11875.28415326671,60,7036,11747.432597690577,1,72040.69490273755,43,7,36020.347451368776,18783.432597690575,0.0
166720,1,1.0,0.0,1272.7917172110888,70,2294,5899.601735982355,1,44128.545189072,40,1,22064.272594536,8193.601735982356,0.0
535096,0,0.0,1.0,1913.827962285632,88,1353,2482.563380126916,0,25000.0,63,5,8750.0,3835.563380126916,8750.0
957324,1,0.0,1.0,10337.003010912727,60,4730,6113.157560029566,1,21612.208470821264,38,1,7564.272964787442,10843.157560029566,7564.272964787442
729612,1,1.0,1.0,8028.531503720571,70,7573,6206.06564951915,0,25000.0,34,1,8750.0,13779.06564951915,8750.0
671446,1,1.0,1.0,7984.285997878477,9,5340,9617.145913133532,0,108061.04235410632,28,5,37821.36482393721,14957.145913133532,37821.36482393721
255171,1,0.0,1.0,1433.6182172881602,60,1500,2468.4666101472103,0,28816.277961095017,24,9,10085.697286383254,3968.4666101472103,10085.697286383254
476161,0,1.0,0.0,9469.795917510197,60,8480,6443.932085789293,0,36020.347451368776,49,2,18010.173725684388,14923.932085789293,0.0
878856,1,0.0,0.0,10891.100849496495,58,2007,1302.1161368526534,0,108061.04235410632,52,8,54030.52117705316,3309.1161368526537,0.0
237954,1,1.0,1.0,1320.5214066065046,70,1263,853.5739873675808,0,13238.5635567216,39,0,4633.49724485256,2116.5739873675807,4633.49724485256
885468,0,1.0,0.0,7292.035879855196,70,5542,3001.563788510256,1,22064.272594536,25,5,11032.136297268,8543.563788510255,0.0
704585,1,1.0,1.0,12852.54469442114,70,8700,378.4520811461081,0,13238.5635567216,30,1,4633.49724485256,9078.452081146108,4633.49724485256
885707,1,0.0,1.0,5498.761407659863,60,523,1150.3054403286,0,108061.04235410632,39,3,37821.36482393721,1673.3054403286,37821.36482393721
260597,0,0.0,1.0,3876.711438672108,70,7869,4263.07072566395,1,13238.5635567216,20,5,4633.49724485256,12132.07072566395,4633.49724485256
606927,0,0.0,1.0,14884.123368814438,60,1153,5993.436929437426,0,72040.69490273755,46,9,25214.24321595814,7146.436929437426,25214.24321595814
912636,1,0.0,1.0,7399.404946040056,54,4572,3647.159416492503,0,108061.04235410632,21,7,37821.36482393721,8219.159416492503,37821.36482393721
314208,0,1.0,0.0,676.170599768391,70,2982,3788.634421038757,0,25000.0,61,7,12500.0,6770.634421038757,0.0
888523,0,1.0,0.0,1443.1601918586148,70,5081,1855.923521127744,0,13238.5635567216,25,3,6619.2817783608,6936.923521127744,0.0
324564,1,0.0,0.0,12680.850395068186,70,1206,5593.823424041841,1,13238.5635567216,28,0,6619.2817783608,6799.823424041841,0.0
186848,0,1.0,1.0,13584.192249089345,50,3146,8576.687236956483,0,25000.0,24,3,8750.0,11722.687236956483,8750.0
619535,0,0.0,0.0,16296.633097013691,3,437,1174.990106430072,1,108061.04235410632,63,6,54030.52117705316,1611.990106430072,0.0
241111,0,1.0,0.0,9226.16877260908,60,569,10220.685999314524,0,21612.208470821264,28,3,10806.104235410632,10789.685999314524,0.0
283888,1,1.0,1.0,7897.213480386742,1,9028,10956.289049138391,1,36020.347451368776,44,3,12607.12160797907,19984.28904913839,12607.12160797907
625740,1,0.0,0.0,8780.27411169837,70,9719,6444.655005024305,0,66192.817783608,40,5,33096.408891804,16163.655005024306,0.0
293754,1,0.0,1.0,3058.014683070184,70,3353,4602.443515822145,1,25000.0,57,8,8750.0,7955.443515822145,8750.0
308656,1,0.0,1.0,12766.23829689426,60,2004,9271.560587712922,0,21612.208470821264,23,4,7564.272964787442,11275.560587712922,7564.272964787442
683214,1,1.0,0.0,6517.091339532403,70,9210,3249.0659647670404,1,44128.545189072,50,7,22064.272594536,12459.06596476704,0.0
