loan_id,is_first_loan,fully_repaid_previous_loans,currently_repaying_other_loans,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number
329584,0,0.0,0.0,8184.816644223079,60,5037,5391.131076561507,1,21612.208470821264,27,4
524321,0,1.0,0.0,5012.94321122409,70,1998,4747.791054233331,0,22064.272594536,28,0
922100,0,1.0,1.0,7336.079478773339,18,4196,3344.77225674947,0,21612.208470821264,55,5
338161,0,0.0,0.0,2091.488472813013,70,4133,5829.670373161879,1,66192.817783608,58,0
186107,1,1.0,1.0,9763.555723997464,60,8930,11076.009679730532,0,72040.69490273755,24,7
926453,1,0.0,0.0,2591.9465560418453,29,4749,3557.06038522213,0,21612.208470821264,59,6
268082,1,0.0,0.0,6183.907782670585,58,5139,7807.759887895626,0,25000.0,63,9
201166,1,1.0,0.0,16338.850075191503,60,4576,12060.92785717927,0,72040.69490273755,35,7
993867,0,1.0,1.0,6129.377519190913,37,8242,9545.560381439262,0,21612.208470821264,27,7
449434,0,0.0,0.0,5919.172148680563,26,2282,6820.373243836742,0,36020.347451368776,18,2
157388,0,0.0,0.0,4700.711493095745,99,8587,1539.8611852430413,0,66192.817783608,64,7
639956,1,0.0,0.0,6625.808965377517,78,600,2130.1641596394165,1,66192.817783608,46,6
995364,0,0.0,1.0,2852.51185372881,73,4481,1456.9033920932604,1,66192.817783608,23,9
330065,1,1.0,1.0,3472.346455124942,25,5453,8556.939504075304,1,108061.04235410632,38,8
101626,0,0.0,1.0,5595.643169259792,100,4183,4605.185922207262,0,22064.272594536,56,6
469253,1,1.0,0.0,11832.98549594684,95,4591,3485.598515483358,0,44128.545189072,24,9
451734,1,0.0,0.0,14396.869079012204,60,7049,4640.717227076755,1,25000.0,63,0
365985,1,0.0,0.0,1115.018577265131,78,8498,4619.583555729124,1,66192.817783608,57,9
294908,1,0.0,1.0,11142.64367780595,5,3535,11758.540697436236,0,25000.0,35,1
643476,0,0.0,0.0,12131.958967020904,90,7790,6107.339019654948,0,22064.272594536,25,4
994590,1,1.0,0.0,12220.056141718833,60,7945,5856.437032574257,0,36020.347451368776,50,0
624938,0,0.0,1.0,13553.409035834691,32,7404,7394.291730695969,1,36020.347451368776,64,0
530964,1,1.0,1.0,10499.868754638768,70,4851,5022.031692745004,1,44128.545189072,64,7
409270,1,0.0,1.0,3774.9014653992535,8,5971,1004.6659103299146,1,108061.04235410632,44,6
835554,0,0.0,1.0,9964.086370342064,18,2632,4322.285034367766,0,36020.347451368776,32,2
670382,1,1.0,0.0,13730.192631954274,49,4489,2691.8628383655328,0,21612.208470821264,60,4
576382,0,0.0,0.0,4835.603042116751,60,6902,1057.7379424480796,0,108061.04235410632,56,1
397063,0,1.0,0.0,9623.711983783463,60,3300,11172.279877526276,1,21612.208470821264,62,2
937329,0,0.0,0.0,16082.03012460982,60,8057,8386.615307975148,0,72040.69490273755,18,0
931090,1,0.0,1.0,874.3813932299095,70,7767,6407.632518825229,1,22064.272594536,41,5
665817,1,0.0,0.0,15860.390989176314,60,7397,523.3149213512086,1,21612.208470821264,28,0
142926,1,1.0,0.0,5982.497615947279,14,6944,5935.427964098967,0,36020.347451368776,21,1
511658,1,1.0,0.0,11387.50839492296,70,5226,4286.381179937442,1,44128.545189072,19,7
891735,1,0.0,1.0,5073.9311476737885,100,2884,1319.7830728374242,1,22064.272594536,49,3
331218,1,0.0,1.0,13199.24785489062,70,1382,6544.752838081065,0,22064.272594536,43,2
526467,0,1.0,0.0,9439.012704255543,48,6731,5205.996080800467,1,25000.0,18,5
450722,0,0.0,1.0,6881.693133525163,95,2884,1322.525479222541,1,44128.545189072,32,5
189948,0,1.0,0.0,10200.677352213546,44,9288,12118.93682251773,1,72040.69490273755,42,1
909412,1,1.0,0.0,11645.729334424865,34,9256,3510.1595196293333,1,21612.208470821264,24,7
785873,1,0.0,0.0,6772.306916023824,43,9657,4783.888290465294,0,25000.0,24,2
493917,0,0.0,1.0,6340.75665371045,85,7916,1263.5637419425314,1,66192.817783608,51,7
976337,0,1.0,1.0,15394.245188462986,5,5909,10002.226704316496,1,36020.347451368776,62,1
432190,0,1.0,1.0,981.5447426341022,60,1500,2468.4666101472103,1,28816.277961095017,27,7
898771,0,1.0,0.0,11858.176165349978,70,9368,3183.933813120518,1,66192.817783608,20,3
305376,1,1.0,0.0,6973.71708274713,39,8016,3695.294515390374,1,36020.347451368776,32,6
610699,0,0.0,1.0,10746.859507388974,41,5099,1398.3863346483947,1,21612.208470821264,60,4
958442,1,1.0,0.0,3369.4425708165286,14,6850,10476.17229346476,1,108061.04235410632,22,9
880555,1,0.0,0.0,14763.629076931937,18,1203,2612.8719068408222,1,108061.04235410632,20,7
543779,0,1.0,1.0,3283.249573703498,59,5115,10581.082124396018,0,25000.0,46,8
762605,0,0.0,0.0,14148.844332217566,12,1820,9793.641275759055,0,72040.69490273755,56,0
612170,0,1.0,1.0,4141.661463318986,60,8479,10057.767203044808,1,21612.208470821264,49,0
756378,1,1.0,1.0,9954.411646176315,60,4778,4822.149522922576,0,36020.347451368776,60,3
407995,1,1.0,1.0,2877.039610779232,80,1500,1283.4461882346277,0,13238.5635567216,53,8
373648,1,1.0,0.0,11580.415889562766,70,1935,6693.528384473648,1,22064.272594536,21,4
929647,1,1.0,0.0,16718.8028787918,52,3313,3318.8533573429245,1,25000.0,24,4
895289,0,0.0,0.0,6307.920156067905,31,4738,99.97289771096202,0,25000.0,33,0
771850,1,0.0,0.0,15169.967491893363,60,8509,4885.095421481329,0,72040.69490273755,57,1
467466,1,0.0,1.0,931.412081047952,60,1500,2468.4666101472103,0,28816.277961095017,26,8
506817,0,0.0,0.0,7609.610316550405,60,8889,1514.4042653253136,1,36020.347451368776,24,1
910346,0,1.0,0.0,8325.539904815781,60,9253,8797.614998564657,0,36020.347451368776,20,4
628418,0,0.0,1.0,15185.798858710044,60,5740,8935.849128732902,1,36020.347451368776,53,0
228458,0,1.0,1.0,10063.00951420017,70,1824,101.46903624931883,0,66192.817783608,32,0
742154,1,0.0,1.0,10134.713323810716,60,6877,6824.075943751963,0,21612.208470821264,61,7
529109,0,1.0,0.0,12966.768943238862,60,5361,1070.0802754988156,0,108061.04235410632,60,3
115888,1,0.0,1.0,2620.97072853909,59,1544,11948.612626417573,0,36020.347451368776,53,2
359629,1,1.0,0.0,10860.317636241842,58,347,4793.762156905883,0,108061.04235410632,40,9
341178,1,0.0,0.0,12680.924820159937,58,5482,10012.100570757086,0,21612.208470821264,33,5
433417,0,1.0,0.0,4638.590477286967,49,7862,4783.888290465294,1,72040.69490273755,55,5
230306,0,0.0,0.0,10857.841425104389,70,9919,3393.0422999856687,0,44128.545189072,49,7
296657,0,0.0,0.0,2858.441230789276,60,1500,2468.4666101472103,1,28816.277961095017,30,8
517260,0,1.0,1.0,8739.79400318555,59,6568,4699.960425720288,0,72040.69490273755,40,5
174632,0,1.0,0.0,14506.809126350254,60,180,3927.330376744212,1,21612.208470821264,29,2
608661,1,0.0,1.0,9280.772937997524,70,7394,1504.8955038328031,1,66192.817783608,40,6
361770,1,1.0,0.0,11058.040955624048,72,9256,3172.964187580051,0,25000.0,34,8
468504,0,0.0,1.0,17264.105513588525,60,3944,4035.9429075906887,1,72040.69490273755,23,1
953028,0,0.0,0.0,6840.909505562767,60,7926,4127.276172166135,0,72040.69490273755,27,5
872134,0,0.0,1.0,6749.110662982342,70,5010,774.0442021991958,0,22064.272594536,46,8
981891,1,0.0,0.0,6546.270178696795,5,9190,4654.2937934325655,0,25000.0,48,2
919939,0,1.0,0.0,8732.757840155915,60,8145,6662.3913807873205,0,25000.0,45,0
367586,1,0.0,1.0,12103.959451729852,51,6431,3703.934148525889,1,36020.347451368776,28,0
634419,0,0.0,0.0,1831.6268305490823,70,7433,2113.709721328716,1,44128.545189072,54,8
710258,0,1.0,1.0,16171.741203237669,60,2721,2330.2324799789667,1,108061.04235410632,40,1
538025,1,1.0,0.0,11390.66842460059,52,462,3980.402408862377,1,108061.04235410632,64,6
774303,1,0.0,1.0,4460.737221413237,70,3323,804.8962740317589,1,13238.5635567216,63,0
496063,0,0.0,0.0,13972.060736097985,60,9289,10012.100570757086,1,21612.208470821264,39,4
332611,1,0.0,1.0,10000.03284069233,70,9072,4826.635237805437,0,66192.817783608,27,3
867564,0,1.0,0.0,16786.52594795204,13,3934,5692.284002999467,1,25000.0,48,7
443429,1,1.0,1.0,10783.595241600407,79,4866,4997.350035278953,1,66192.817783608,56,4
508179,1,0.0,1.0,16132.162786195971,60,9160,11295.703208033634,0,108061.04235410632,35,1
250621,0,0.0,0.0,10633.401378536108,20,8802,788.6750819420337,1,25000.0,43,9
637668,1,1.0,1.0,16382.826094126724,60,2744,9814.623241945308,1,108061.04235410632,35,8
889962,1,1.0,0.0,17188.466761019947,35,7180,10147.86623431518,0,36020.347451368776,54,8
945024,1,0.0,0.0,5554.542603391517,70,5540,4289.123586322558,0,66192.817783608,63,1
926807,1,0.0,1.0,8578.841773882647,6,1350,7437.489896373545,0,25000.0,40,8
946555,0,0.0,1.0,5346.604382144004,55,4773,9021.01122678298,1,36020.347451368776,52,6
642201,1,0.0,1.0,12176.37409465275,70,4137,6132.020677120999,1,13238.5635567216,50,0
195655,1,0.0,1.0,16337.091034434094,26,7295,7992.894883656667,1,25000.0,41,6
569599,0,0.0,1.0,11526.719988992923,70,8916,3591.8667629066317,1,66192.817783608,43,2
399589,0,1.0,0.0,12391.820609284834,70,729,5349.749255766453,0,44128.545189072,63,1
771309,1,0.0,1.0,2716.838449817869,45,3614,9861.524107538104,0,108061.04235410632,50,7
611671,0,0.0,1.0,10125.918120023673,4,7320,11092.05471269649,0,36020.347451368776,42,6
638240,0,1.0,1.0,9756.519560967829,34,796,10772.388286682426,0,72040.69490273755,54,6
536578,0,1.0,1.0,3050.7226471903286,70,3311,839.8619554419972,1,13238.5635567216,46,1
534502,1,1.0,1.0,1457.0813512656111,80,1500,1371.2031925583628,1,17651.4180756288,18,8
598253,1,0.0,0.0,7027.367825848098,60,9947,7286.913433154565,0,36020.347451368776,25,5
204520,0,1.0,1.0,15121.593871064624,60,7630,6516.751850788635,0,36020.347451368776,50,8
410325,1,1.0,0.0,7840.9241761496605,2,5220,768.927349060856,1,36020.347451368776,39,2
996087,1,0.0,0.0,11925.130312974105,70,564,4779.328727662173,0,13238.5635567216,42,5
640251,0,0.0,1.0,1025.5254096487265,70,9181,345.5432045247074,1,22064.272594536,54,0
301420,1,0.0,0.0,9482.98872319076,60,477,2769.61953658517,0,72040.69490273755,24,6
908882,0,0.0,1.0,2060.7162473043923,60,488,2468.4666101472103,1,28816.277961095017,23,5
397103,1,1.0,1.0,9333.470258811016,60,687,11153.76637795017,0,36020.347451368776,40,3
191388,1,1.0,0.0,12778.551582196122,2,6574,2217.9172492172684,1,108061.04235410632,50,3
504648,0,0.0,0.0,5461.821551754279,60,4654,11098.225879221858,1,36020.347451368776,59,5
373096,0,0.0,1.0,6768.33512121105,71,869,4597.64430464819,0,44128.545189072,48,6
576438,1,1.0,1.0,13305.384289040052,60,3013,4511.122730044027,1,21612.208470821264,25,1
382403,1,0.0,0.0,10562.160227861052,60,6398,5872.482065540214,1,72040.69490273755,41,9
311547,0,1.0,0.0,15688.004994950252,60,415,5092.446616733695,1,25000.0,45,3
340753,0,0.0,1.0,5879.593731638865,5,9489,3431.1685881046224,0,36020.347451368776,26,7
627981,0,0.0,0.0,7950.86422348771,5,6539,2389.4756786225,0,25000.0,43,6
534015,1,0.0,0.0,11477.001562539364,70,6356,6278.053817128464,1,66192.817783608,57,4
600958,1,1.0,0.0,12287.77921087907,36,3502,8037.327282639317,0,21612.208470821264,59,7
409075,1,1.0,0.0,15826.089694406845,60,9722,2191.998349810722,1,25000.0,46,7
306571,1,0.0,1.0,2662.3081863381967,60,7754,11953.549559637866,0,108061.04235410632,62,9
337630,0,0.0,0.0,7079.2595281916565,60,2914,320.90065931913733,0,36020.347451368776,19,3
184979,1,1.0,1.0,2515.0894661973284,70,6916,6777.171779219708,1,25000.0,32,2
355974,1,0.0,1.0,8248.618404821655,70,5700,1725.6592178346996,0,44128.545189072,22,5
833075,0,1.0,1.0,9279.819515710047,60,1236,6677.202180448204,0,25000.0,48,1
976304,0,0.0,1.0,7021.56763994784,88,3012,4621.640360517962,1,13238.5635567216,38,6
484840,1,0.0,0.0,2999.678396031342,74,9493,1358.8623638253375,0,25000.0,62,4
504557,1,0.0,0.0,12493.586979495898,60,755,6916.643441632484,1,36020.347451368776,19,0
163253,0,0.0,0.0,9879.382792498363,70,5500,1916.256461600312,0,22064.272594536,63,4
580690,1,0.0,1.0,11367.800894754277,25,773,1600.800596680466,1,36020.347451368776,63,9
749385,0,0.0,0.0,5536.580783944152,47,9167,4602.455994619474,0,21612.208470821264,27,1
803270,0,0.0,0.0,15104.88298386924,14,9306,9365.362318898517,1,25000.0,37,4
738616,0,0.0,0.0,15074.979290993291,21,7655,120.9548638972133,0,25000.0,46,7
425663,0,0.0,1.0,4200.212666796593,70,4472,4817.036815457528,1,66192.817783608,50,7
180981,0,1.0,1.0,4540.084194872075,60,2031,598.6031529606985,1,21612.208470821264,52,9
598950,1,1.0,1.0,15207.786868177654,15,70,8823.533897971203,0,25000.0,32,6
181521,0,0.0,1.0,2665.826267853014,60,1736,686.2337176209245,1,36020.347451368776,44,3
934350,1,1.0,0.0,5492.891754589105,70,8601,5143.383175286419,1,25000.0,40,3
356072,1,1.0,0.0,13316.81805396321,15,9915,7962.039051029827,0,36020.347451368776,29,1
122363,1,0.0,1.0,2328.969962809232,54,3366,9899.785339995387,0,36020.347451368776,64,5
443860,0,0.0,0.0,6712.499530271925,35,9740,2537.583675231332,0,25000.0,43,3
110819,0,0.0,0.0,10948.26967411228,60,3010,10277.46073134791,0,25000.0,50,3
547399,0,1.0,0.0,6874.401097645307,70,1466,3580.2115357698854,1,25000.0,27,8
368310,0,1.0,0.0,4534.320492564504,70,9323,4016.939752599724,0,66192.817783608,23,0
597934,1,1.0,0.0,14770.66523996157,54,1324,2607.934973620528,0,108061.04235410632,18,0
246123,0,1.0,0.0,4058.986547720772,51,4285,6572.292349516948,1,108061.04235410632,26,6
754265,1,1.0,1.0,11294.800703321813,44,7647,6736.445379091737,0,21612.208470821264,44,6
389444,1,0.0,1.0,13877.952055576612,1,9785,11740.027197860132,0,36020.347451368776,23,8
993907,0,0.0,1.0,2452.1127926894883,70,5897,3169.5361795986555,0,66192.817783608,30,3
805858,0,0.0,0.0,8985.180188844075,4,3091,12053.522457348829,0,21612.208470821264,19,9
891102,0,1.0,0.0,11400.103729624529,70,1112,3249.0659647670404,1,13238.5635567216,41,6
398497,1,0.0,0.0,1550.5519929983004,70,9744,4847.203285693812,0,66192.817783608,46,4
970900,1,0.0,0.0,3835.588371529856,60,3763,8422.408073822282,1,21612.208470821264,21,5
148561,0,0.0,0.0,10405.60560045167,46,9773,10377.433629058873,1,36020.347451368776,53,4
709729,1,0.0,0.0,7986.92455901459,52,53,10175.019367026802,0,108061.04235410632,33,3
876603,0,0.0,0.0,11799.645400698131,40,22,10025.677137112894,0,108061.04235410632,30,0
624285,0,1.0,0.0,13242.058821773337,27,2717,141.9368300834646,0,108061.04235410632,44,8
600553,0,1.0,1.0,2043.1258397303045,60,1500,703.512983891955,1,28816.277961095017,31,5
286031,1,1.0,1.0,2377.3435836379736,56,1661,10176.253600331876,1,36020.347451368776,48,3
498402,0,1.0,0.0,16994.97227770498,1,8100,2414.160344723972,1,36020.347451368776,47,0
530767,1,1.0,1.0,14877.087205784805,60,6632,992.3235772791786,0,36020.347451368776,55,2
234427,1,1.0,0.0,9937.05616718449,70,8359,5726.1445321237225,0,44128.545189072,34,0
368650,1,0.0,1.0,6846.186627834993,1,5222,635.6301521129067,0,108061.04235410632,47,3
400156,0,1.0,1.0,9200.662681626653,60,9939,7846.021120352908,0,108061.04235410632,28,1
173826,1,0.0,0.0,9744.206275665969,60,1567,7502.904261542446,0,108061.04235410632,22,0
166153,0,0.0,1.0,9115.044849818996,72,4781,3605.578794832215,1,13238.5635567216,32,4
628939,0,0.0,1.0,13866.518290653456,60,3928,5802.130767151018,1,21612.208470821264,45,9
313004,0,1.0,0.0,3321.948470366491,39,7977,8139.768646960426,0,72040.69490273755,24,1
314642,1,1.0,0.0,2934.7129854653595,86,1064,2024.5815138124224,0,25000.0,32,1
797581,0,1.0,1.0,2534.77773142606,60,1500,2468.4666101472103,0,28816.277961095017,43,7
117942,1,1.0,1.0,17428.575824406245,21,2710,1598.3321300703187,0,21612.208470821264,47,5
306838,0,0.0,0.0,13356.396471004908,58,6337,501.0987218598837,1,108061.04235410632,38,2
780559,0,1.0,0.0,13603.541697420842,60,2284,8859.326663818338,0,36020.347451368776,48,4
407145,1,1.0,0.0,9275.46963917581,74,3168,1832.613066854252,0,44128.545189072,33,8
381187,0,0.0,0.0,2667.5593073215737,70,9757,3602.150786850819,1,22064.272594536,26,0
111667,1,0.0,0.0,4065.143190371703,46,2462,11169.811410916129,1,108061.04235410632,32,7
914637,0,0.0,0.0,2202.319028275799,51,6047,6962.310073920206,0,36020.347451368776,26,4
156274,0,1.0,0.0,1494.3051234187633,36,3860,945.4227116863816,0,72040.69490273755,34,1
591009,1,0.0,0.0,14638.737183155912,60,7407,1409.4944343940572,0,21612.208470821264,46,1
436912,1,1.0,0.0,6673.800633608932,36,8143,7295.55306629008,1,25000.0,42,6
698406,0,0.0,0.0,12093.4052071854,60,4511,6569.8238829068005,1,72040.69490273755,30,7
636012,1,0.0,1.0,2606.89840247982,17,8405,5234.38344681716,1,25000.0,46,9
589049,0,0.0,1.0,1439.1827177423302,98,8566,5702.148476253951,1,44128.545189072,48,2
641988,1,1.0,1.0,4728.301555914815,50,6050,1834.0706913393772,0,108061.04235410632,32,9
756936,1,1.0,1.0,4289.042922060284,89,6061,5609.592260756263,1,44128.545189072,62,7
278198,1,1.0,0.0,5619.255699542365,60,481,5489.869740967396,0,21612.208470821264,18,7
517967,1,0.0,0.0,6610.475166342216,60,4648,6390.860053671127,1,108061.04235410632,56,6
793563,0,0.0,0.0,1949.017159208934,7,7256,1133.0261740575695,1,25000.0,28,8
798447,1,1.0,1.0,4891.012825975128,60,1807,5444.203108679672,1,108061.04235410632,41,3
251819,0,1.0,1.0,8206.804653690688,60,9936,4381.528233011299,0,25000.0,30,6
932144,0,0.0,1.0,6554.214431284393,99,2346,5944.851441336782,0,25000.0,59,6
925289,1,1.0,0.0,6555.065382483839,60,6968,4851.771122244342,0,108061.04235410632,54,9
127023,0,0.0,0.0,15437.3416870195,1,4903,10819.289152275223,1,108061.04235410632,29,0
892885,1,1.0,0.0,8287.720528531492,60,9048,10998.252981510896,0,25000.0,36,3
219607,0,1.0,0.0,4730.060596672224,49,2307,11920.22526040088,0,21612.208470821264,20,7
731994,1,1.0,0.0,14273.736225993587,32,1711,6941.328107733955,0,72040.69490273755,43,1
549165,1,0.0,0.0,3498.732066486074,48,1192,7539.931260694654,1,108061.04235410632,41,4
712090,0,0.0,1.0,6151.365528658523,60,4343,8344.651375602645,1,72040.69490273755,58,2
224316,1,1.0,0.0,4372.975322918241,60,3435,6704.355313159824,0,72040.69490273755,31,9
533675,0,0.0,1.0,1724.739462639314,32,2610,1562.539364223184,1,25000.0,34,1
288069,0,1.0,0.0,4454.770718137749,55,7105,7799.120254760111,0,21612.208470821264,23,5
189935,0,1.0,1.0,4143.420504076394,60,3231,10656.370356005507,0,21612.208470821264,35,7
819411,1,0.0,1.0,7641.390689735532,70,5393,6060.032509511684,0,22064.272594536,64,3
847168,1,0.0,0.0,2843.2310807908125,70,2119,5395.684562717158,1,13238.5635567216,55,6
374281,0,0.0,0.0,5242.820977456885,60,3498,6808.030910786006,0,36020.347451368776,26,4
245938,1,0.0,1.0,6728.330897088605,14,4116,12122.63952243295,1,21612.208470821264,40,5
247829,1,1.0,1.0,13713.48174475889,51,6923,5503.4463073232055,0,108061.04235410632,22,6
102820,1,1.0,0.0,5192.688315870734,60,6568,12051.05399073868,0,72040.69490273755,43,9
763754,0,0.0,0.0,2562.042863165896,60,2019,8622.353869244205,0,72040.69490273755,42,5
806331,0,1.0,0.0,8780.251940605953,59,6725,4970.257519531408,0,25000.0,38,3
703600,1,0.0,1.0,4979.844384224271,57,3569,11902.945994129848,0,25000.0,63,0
731381,1,1.0,1.0,12401.764294575549,70,5690,2000.5854579426516,1,25000.0,36,9
768478,0,1.0,0.0,9665.92501492442,75,3993,2934.3748320748964,1,22064.272594536,31,9
280750,0,1.0,1.0,4131.986739153237,1,1468,6535.26535036474,1,108061.04235410632,42,9
535817,1,0.0,0.0,8072.238035748916,60,1216,10294.73999761894,1,36020.347451368776,43,1
666052,0,0.0,0.0,10449.487415832496,90,9623,2429.08645561714,1,13238.5635567216,44,8
125672,1,0.0,1.0,11909.220416508964,76,9011,200.8812677098001,1,22064.272594536,23,8
750445,0,0.0,1.0,13604.421217799549,31,5624,2291.9712475216847,0,72040.69490273755,45,6
370427,0,1.0,0.0,1337.750496009381,60,6873,10755.109020411395,0,108061.04235410632,31,9
504029,0,0.0,1.0,9117.033586877138,96,4913,3409.496738296369,1,66192.817783608,57,1
236626,1,0.0,0.0,3219.1023847797123,70,7383,4575.019451970978,0,25000.0,32,3
702464,1,0.0,1.0,3585.804583977809,52,5200,11475.90127057438,0,72040.69490273755,45,2
460949,1,0.0,1.0,1820.3573205529424,70,1411,4751.904663811006,1,44128.545189072,63,9
544109,1,0.0,1.0,12099.561849836333,1,111,1837.7733912545984,0,72040.69490273755,42,1
623495,0,0.0,1.0,9898.122341939235,46,4049,6548.841916720549,0,72040.69490273755,34,0
999787,1,1.0,0.0,10117.122916236627,60,1491,6100.815226978831,1,36020.347451368776,31,6
680027,1,0.0,1.0,6315.835839476244,35,4566,3015.2319642948173,0,72040.69490273755,38,3
962007,0,0.0,1.0,1102.039034516604,27,6634,3169.511127429018,1,72040.69490273755,54,8
496280,0,0.0,0.0,4518.096185404465,8,338,1070.0802754988156,1,21612.208470821264,30,1
282828,1,0.0,1.0,15163.810849242434,11,7772,4240.825636232908,0,108061.04235410632,46,0
256686,0,0.0,0.0,2968.381278127325,60,2398,3548.420752086615,1,72040.69490273755,63,3
149755,1,0.0,0.0,6142.570324871479,60,9742,7357.264731543761,0,108061.04235410632,61,0
492690,1,0.0,0.0,10559.52166672494,60,700,1959.962488456885,0,72040.69490273755,57,0
709167,1,0.0,0.0,11037.101232361423,60,3750,12141.153022009054,1,21612.208470821264,36,1
160437,0,0.0,1.0,1316.642006920476,60,5841,2456.124277096474,0,21612.208470821264,33,5
129368,1,1.0,0.0,1916.474905196872,60,5120,2367.259479131175,0,72040.69490273755,35,2
279526,1,0.0,0.0,6827.334320602606,71,9028,1572.770061864442,1,66192.817783608,45,6
319012,1,1.0,1.0,6033.165322051103,70,6787,3145.5401237288843,0,22064.272594536,19,7
398475,0,0.0,0.0,11875.28415326671,10,4591,2420.33151124934,0,36020.347451368776,50,3
128856,1,1.0,1.0,1395.7988410038713,60,9341,856.557913721082,0,108061.04235410632,60,6
526821,0,0.0,0.0,9474.193519403718,32,9740,12043.648590908238,0,108061.04235410632,42,6
537046,1,0.0,0.0,4472.361125711837,41,9850,4693.78925919492,1,21612.208470821264,31,5
439310,1,1.0,1.0,1904.1616198950103,39,766,7683.102324083192,1,36020.347451368776,40,2
617947,0,0.0,0.0,5316.700689268054,60,5372,4118.63653903062,1,72040.69490273755,36,4
915022,1,1.0,0.0,6724.582905931919,70,7796,5386.771741965528,1,66192.817783608,36,2
107529,0,0.0,0.0,14957.123560246902,60,9920,12291.729485228034,1,36020.347451368776,44,4
424608,1,1.0,0.0,1166.7257407768311,70,981,758.9609670810538,1,44128.545189072,41,3
901972,1,0.0,0.0,5851.449079520325,19,5873,450.4951563518659,0,25000.0,60,2
900225,0,1.0,0.0,5294.680961127587,90,3114,3414.9815510666026,0,66192.817783608,41,9
740513,0,0.0,0.0,6663.246389064479,36,9432,8876.605930089368,0,21612.208470821264,44,0
521175,0,0.0,1.0,7022.230552300554,70,6191,72.67376920559323,1,13238.5635567216,42,2
923474,1,1.0,0.0,11001.920417213249,27,3854,12274.450218957005,0,72040.69490273755,25,5
747253,1,1.0,0.0,13711.722704001482,23,5810,5628.10387113564,1,25000.0,59,1
525136,1,0.0,1.0,14062.651335104534,60,3790,7496.733095017078,1,36020.347451368776,59,5
585949,1,1.0,0.0,8831.264122570807,48,1905,9409.794717881166,0,108061.04235410632,43,8
404233,0,0.0,0.0,12322.960026027244,54,369,5558.986806051517,1,36020.347451368776,33,7
459156,0,0.0,0.0,2861.792626666808,81,2776,6566.692089161999,0,22064.272594536,63,0
541860,1,0.0,0.0,5279.433977015162,70,1191,4671.003675450063,0,22064.272594536,34,6
637856,1,1.0,0.0,14411.820925450178,18,1368,6153.887259096996,0,21612.208470821264,24,7
284158,0,1.0,1.0,10244.647498843837,87,1906,514.8867988056652,0,66192.817783608,53,4
534888,1,0.0,0.0,17086.442397090235,60,5416,9535.686514998672,0,108061.04235410632,56,9
913413,1,0.0,0.0,9456.60311182963,59,500,4458.050697925862,1,21612.208470821264,44,1
718534,0,0.0,0.0,7595.649737398258,70,9879,4451.611164640724,0,13238.5635567216,27,4
464187,1,1.0,0.0,12080.251803509203,85,796,2090.399267055224,0,25000.0,43,5
683158,0,1.0,1.0,5390.140339918418,78,5011,3201.759454623777,0,66192.817783608,60,6
958348,0,0.0,0.0,9728.238776079546,70,7528,6007.241186598188,0,44128.545189072,42,2
974099,1,0.0,0.0,5136.399011633654,10,4935,4246.996802758275,0,72040.69490273755,32,5
584594,0,1.0,0.0,4253.245655013722,70,2463,778.1578117768709,1,25000.0,31,2
818794,0,0.0,0.0,11875.28415326671,60,7036,11747.432597690577,1,72040.69490273755,43,7
166720,1,1.0,0.0,1272.7917172110888,70,2294,5899.601735982355,1,44128.545189072,40,1
535096,0,0.0,1.0,1913.827962285632,88,1353,2482.563380126916,0,25000.0,63,5
957324,1,0.0,1.0,10337.003010912727,60,4730,6113.157560029566,1,21612.208470821264,38,1
729612,1,1.0,1.0,8028.531503720571,70,7573,6206.06564951915,0,25000.0,34,1
671446,1,1.0,1.0,7984.285997878477,9,5340,9617.145913133532,0,108061.04235410632,28,5
255171,1,0.0,1.0,1433.6182172881602,60,1500,2468.4666101472103,0,28816.277961095017,24,9
476161,0,1.0,0.0,9469.795917510197,60,8480,6443.932085789293,0,36020.347451368776,49,2
878856,1,0.0,0.0,10891.100849496495,58,2007,1302.1161368526534,0,108061.04235410632,52,8
237954,1,1.0,1.0,1320.5214066065046,70,1263,853.5739873675808,0,13238.5635567216,39,0
885468,0,1.0,0.0,7292.035879855196,70,5542,3001.563788510256,1,22064.272594536,25,5
704585,1,1.0,1.0,12852.54469442114,70,8700,378.4520811461081,0,13238.5635567216,30,1
885707,1,0.0,1.0,5498.761407659863,60,523,1150.3054403286,0,108061.04235410632,39,3
260597,0,0.0,1.0,3876.711438672108,70,7869,4263.07072566395,1,13238.5635567216,20,5
606927,0,0.0,1.0,14884.123368814438,60,1153,5993.436929437426,0,72040.69490273755,46,9
912636,1,0.0,1.0,7399.404946040056,54,4572,3647.159416492503,0,108061.04235410632,21,7
314208,0,1.0,0.0,676.170599768391,70,2982,3788.634421038757,0,25000.0,61,7
888523,0,1.0,0.0,1443.1601918586148,70,5081,1855.923521127744,0,13238.5635567216,25,3
324564,1,0.0,0.0,12680.850395068186,70,1206,5593.823424041841,1,13238.5635567216,28,0
186848,0,1.0,1.0,13584.192249089345,50,3146,8576.687236956483,0,25000.0,24,3
619535,0,0.0,0.0,16296.633097013691,3,437,1174.990106430072,1,108061.04235410632,63,6
